,theta,calulated_p,phat,Dicrepancy_percnt
0,3.0,0.1991482734714558,0.02104077,846.4876055133155
1,3.0016680567139282,0.1988992690001664,0.02098957,847.6099878890329
2,3.0033361134278564,0.1986505413541969,0.020938477,848.7344549762746
3,3.0050041701417847,0.19840209030247502,0.020887522,849.8593947477174
4,3.006672226855713,0.19815391561393003,0.020836702,850.9850419686381
5,3.0083402835696416,0.1979060170574931,0.020785993,852.1124027596827
6,3.01000834028357,0.19765839440209787,0.020735392,853.2416416075341
7,3.011676396997498,0.19741104741668114,0.020684937,854.3710346898688
8,3.0133444537114262,0.19716397587018364,0.020634592,855.5021969354659
9,3.0150125104253545,0.19691717953155052,0.020584373,856.6343430070882
10,3.0166805671392827,0.19667065816973195,0.020534253,857.7687612221922
11,3.018348623853211,0.19642441155368384,0.020484272,858.9035324670953
12,3.020016680567139,0.19617843945236824,0.020434413,860.039510026211
13,3.0216847372810673,0.1959327416347545,0.020384664,861.1772083410143
14,3.023352793994996,0.1956873178698193,0.020335022,862.3167086057114
15,3.0250208507089242,0.19544216792654778,0.020285515,863.456766179216
16,3.0266889074228525,0.19519729157393317,0.020236125,864.5981604258783
17,3.0283569641367807,0.19495268858097892,0.020186843,865.7413256533923
18,3.030025020850709,0.194708358716698,0.020137697,866.8849138299255
19,3.031693077564637,0.1944643017501142,0.020088632,868.0315963968019
20,3.0333611342785654,0.19422051745026248,0.02003972,869.1777778559663
21,3.0350291909924936,0.1939770055861897,0.01999114,870.3148379785625
22,3.036697247706422,0.19373376592695501,0.019943208,871.4273188201029
23,3.0383653044203505,0.19349079824163073,0.0198954,872.5403357355367
